,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,url,joueur,annee
34,34,34,2004-01-06,19-007,CLE,,NYK,W (+11),1,41:25,6,17,.353,0,2,.000,2,2,1.000,0,4,4,10,1,1,4,1,14,10.0,+10,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
35,35,35,2004-01-07,19-008,CLE,@,TOR,L (-6),1,38:14,10,23,.435,0,3,.000,1,2,.500,0,2,2,5,0,0,2,3,21,9.4,-2,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
36,36,36,2004-01-09,19-010,CLE,@,BOS,L (-25),1,42:13,7,19,.368,0,3,.000,5,7,.714,0,3,3,6,3,0,5,1,19,10.4,-30,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
37,37,37,2004-01-12,19-013,CLE,@,LAL,L (-10),1,36:26,6,20,.300,0,3,.000,4,5,.800,1,4,5,7,1,1,6,3,16,5.3,+3,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
38,38,38,2004-01-13,19-014,CLE,@,SEA,W (+8),1,43:54,11,26,.423,0,1,.000,5,6,.833,4,5,9,9,2,0,4,2,27,20.6,+11,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
39,39,39,2004-01-15,19-016,CLE,@,GSW,L (-17),1,43:25,8,21,.381,2,5,.400,11,13,.846,2,4,6,6,3,0,2,0,29,24.5,-14,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
40,40,40,2004-01-17,19-018,CLE,@,UTA,W (+6),1,44:25,12,28,.429,2,4,.500,3,5,.600,1,6,7,2,2,1,4,2,29,15.2,+8,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
42,41,,2004-01-20,19-021,CLE,,SEA,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
43,42,,2004-01-22,19-023,CLE,,SAC,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
44,43,,2004-01-24,19-025,CLE,,PHI,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
45,44,41,2004-01-26,19-027,CLE,,ORL,W (+1),1,29:58,7,19,.368,1,2,.500,1,2,.500,0,5,5,3,0,2,3,4,16,5.5,-10,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
46,45,42,2004-01-28,19-029,CLE,,MIA,W (+1),1,44:24,10,25,.400,0,1,.000,7,10,.700,0,5,5,4,2,1,1,1,27,17.9,+2,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
47,46,43,2004-01-30,19-031,CLE,@,MIL,L (-6),1,37:17,7,25,.280,1,6,.167,5,8,.625,2,6,8,3,1,0,5,5,20,3.4,+3,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
48,47,44,2004-02-01,19-033,CLE,@,WAS,W (+4),1,43:24,14,27,.519,1,2,.500,9,11,.818,3,3,6,4,0,2,6,4,38,23.5,0,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
49,48,45,2004-02-03,19-035,CLE,@,DET,W (+3),1,38:11,5,19,.263,0,1,.000,2,2,1.000,1,3,4,6,2,0,1,2,12,6.7,-1,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
50,49,46,2004-02-04,19-036,CLE,,LAL,L (-5),1,43:05,12,26,.462,4,4,1.000,4,5,.800,0,4,4,4,0,0,0,0,32,22.2,-2,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
51,50,47,2004-02-06,19-038,CLE,@,MIN,L (-11),1,44:35,6,18,.333,1,3,.333,1,4,.250,1,8,9,5,0,0,3,2,14,5.4,-16,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
52,51,48,2004-02-07,19-039,CLE,,WAS,L (-18),1,34:04,6,16,.375,0,0,,2,2,1.000,0,0,0,6,4,1,3,2,14,10.3,-24,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
53,52,49,2004-02-09,19-041,CLE,,BOS,W (+8),1,43:18,9,25,.360,1,6,.167,5,6,.833,0,6,6,3,2,1,1,3,24,14.1,+19,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
54,53,50,2004-02-11,19-043,CLE,,NJN,L (-20),1,29:32,2,13,.154,0,1,.000,5,5,1.000,1,1,2,5,1,0,5,0,9,1.2,-12,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
55,54,51,2004-02-18,19-050,CLE,,DAL,L (-16),1,33:39,6,12,.500,0,0,,4,4,1.000,2,2,4,9,0,1,5,2,16,13.2,-15,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
56,55,52,2004-02-20,19-052,CLE,,SAS,W (+2),1,39:37,14,23,.609,0,0,,4,4,1.000,2,9,11,2,2,1,2,0,32,27.7,+3,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
57,56,53,2004-02-22,19-054,CLE,@,NYK,W (+6),1,43:47,7,20,.350,0,0,,8,12,.667,1,4,5,3,1,0,1,2,22,12.4,+11,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
58,57,54,2004-02-23,19-055,CLE,,NOH,W (+4),1,36:36,7,16,.438,1,5,.200,6,6,1.000,0,4,4,6,2,5,1,3,21,21.3,+4,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
59,58,55,2004-02-25,19-057,CLE,@,HOU,L (-6),1,38:38,5,18,.278,0,2,.000,1,3,.333,2,5,7,5,2,1,2,1,11,6.3,-5,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
60,59,56,2004-02-27,19-059,CLE,@,ORL,W (+5),1,49:13,11,19,.579,1,1,1.000,7,8,.875,1,10,11,3,3,1,5,1,30,24.8,+7,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
61,60,57,2004-03-01,19-062,CLE,@,CHI,L (-11),1,40:48,7,17,.412,0,2,.000,4,6,.667,0,3,3,3,4,1,3,2,18,12.0,-4,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
63,61,58,2004-03-03,19-064,CLE,,ATL,W (+32),1,27:36,9,17,.529,1,2,.500,5,6,.833,1,6,7,3,1,1,1,0,24,20.6,+22,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
64,62,59,2004-03-05,19-066,CLE,@,NOH,W (+3),1,37:47,7,17,.412,2,2,1.000,3,4,.750,2,4,6,4,2,0,4,5,19,10.9,+1,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
65,63,60,2004-03-06,19-067,CLE,,MIL,W (+9),1,42:42,11,24,.458,0,3,.000,2,3,.667,2,5,7,10,4,1,2,3,24,22.6,+9,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
66,64,61,2004-03-08,19-069,CLE,@,ATL,W (+6),1,45:06,11,23,.478,1,4,.250,11,13,.846,2,4,6,7,1,0,2,1,34,27.6,+11,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
67,65,62,2004-03-10,19-071,CLE,@,TOR,W (+14),1,33:46,4,13,.308,0,0,,6,7,.857,1,2,3,4,1,0,2,2,14,8.4,+16,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
68,66,63,2004-03-14,19-075,CLE,,IND,W (+3),1,44:09,12,22,.545,0,2,.000,2,4,.500,0,3,3,4,3,1,4,3,26,16.8,+5,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
69,67,64,2004-03-16,19-077,CLE,,CHI,W (+24),1,32:08,5,16,.313,2,3,.667,5,8,.625,3,2,5,8,0,5,4,1,17,14.0,+24,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
70,68,65,2004-03-19,19-080,CLE,,UTA,L (-9),1,34:16,4,14,.286,0,2,.000,6,10,.600,0,0,0,7,2,1,2,3,14,8.6,-2,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
71,69,66,2004-03-21,19-082,CLE,,DET,L (-20),1,36:45,5,17,.294,1,4,.250,4,5,.800,2,5,7,3,0,2,4,4,15,5.5,-21,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
72,70,67,2004-03-23,19-084,CLE,,PHO,L (-17),1,40:58,8,21,.381,2,5,.400,7,9,.778,1,1,2,6,3,1,5,0,25,16.6,-12,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
73,71,68,2004-03-26,19-087,CLE,@,PHI,L (-15),1,32:46,5,13,.385,1,2,.500,5,9,.556,2,1,3,7,0,1,5,1,16,9.2,-24,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
74,72,69,2004-03-27,19-088,CLE,,NJN,W (+3),1,43:48,15,29,.517,1,2,.500,10,10,1.000,2,4,6,13,3,0,2,1,41,39.0,+10,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
75,73,70,2004-03-29,19-090,CLE,@,SAS,L (-8),1,31:40,9,20,.450,0,1,.000,0,0,,0,2,2,4,0,1,2,0,18,9.7,-14,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
76,74,71,2004-03-30,19-091,CLE,@,DAL,L (-17),1,42:05,13,22,.591,0,2,.000,2,4,.500,1,4,5,6,4,0,3,2,28,23.3,-10,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
77,75,72,2004-04-02,19-094,CLE,@,MIL,L (-18),1,36:38,9,19,.474,0,0,,2,2,1.000,0,7,7,7,5,0,5,3,20,16.1,-13,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
78,76,73,2004-04-03,19-095,CLE,,GSW,L (-3),1,46:15,12,28,.429,3,5,.600,7,11,.636,3,5,8,10,1,1,3,1,34,26.5,-3,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
79,77,74,2004-04-06,19-098,CLE,,TOR,L (-1),1,46:00,5,17,.294,0,0,,11,14,.786,1,5,6,4,3,0,3,2,21,14.1,+2,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
80,78,75,2004-04-07,19-099,CLE,@,MEM,L (-18),1,36:35,4,11,.364,0,0,,6,7,.857,0,3,3,5,3,0,2,4,14,11.3,-11,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
81,79,76,2004-04-09,19-101,CLE,@,MIA,L (-15),1,42:13,6,14,.429,1,1,1.000,11,15,.733,1,6,7,8,1,0,8,2,24,15.3,-16,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
82,80,77,2004-04-10,19-102,CLE,,MIA,W (+11),1,31:38,4,11,.364,0,2,.000,2,5,.400,1,2,3,11,0,0,2,3,10,8.5,+14,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
84,81,78,2004-04-12,19-104,CLE,,MIL,W (+4),1,45:18,9,20,.450,1,4,.250,8,11,.727,1,6,7,9,2,0,1,1,27,24.8,+11,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
85,82,79,2004-04-14,19-106,CLE,@,NYK,W (+10),1,35:05,8,17,.471,0,3,.000,1,1,1.000,0,1,1,5,3,0,5,1,17,9.7,-6,https://www.basketball-reference.com/players/a/jamesle01/gamelog/2004,jamesle01,2004
0,1,,2003-10-29,26-259,SAC,,CLE,W (+14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
1,2,,2003-10-31,26-261,SAC,,PHI,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
2,3,1,2003-11-01,26-262,SAC,@,DEN,L (-21),0,5:51,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,1.0,-6,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
3,4,,2003-11-05,26-266,SAC,@,MIN,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
4,5,,2003-11-07,26-268,SAC,@,NYK,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
5,6,,2003-11-09,26-270,SAC,@,BOS,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
6,7,,2003-11-11,26-272,SAC,,DET,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
7,8,,2003-11-13,26-274,SAC,@,POR,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
8,9,2,2003-11-14,26-275,SAC,,TOR,W (+30),0,5:42,0,2,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,2,0.2,0,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
9,10,,2003-11-16,26-277,SAC,,GSW,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
10,11,,2003-11-19,26-280,SAC,@,UTA,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
11,12,3,2003-11-21,26-282,SAC,,ORL,W (+30),0,7:18,1,3,.333,0,0,,0,0,,0,2,2,1,0,0,0,1,2,1.2,+1,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
12,13,,2003-11-23,26-284,SAC,,CHI,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
13,14,4,2003-11-25,26-286,SAC,,MEM,W (+20),0,2:56,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,2,2,2,-1.5,-2,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
14,15,5,2003-11-28,26-289,SAC,,HOU,W (+29),0,7:31,1,2,.500,0,0,,3,6,.500,2,1,3,1,1,0,1,2,5,4.4,+1,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
15,16,,2003-11-30,26-291,SAC,,NJN,W (+13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
16,17,,2003-12-05,26-296,SAC,,MIN,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
17,18,,2003-12-07,26-298,SAC,,IND,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
18,19,,2003-12-09,26-300,SAC,,LAC,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
19,20,,2003-12-12,26-303,SAC,@,UTA,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
21,21,,2003-12-14,26-305,SAC,,PHO,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
22,22,,2003-12-16,26-307,SAC,@,MEM,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
23,23,,2003-12-18,26-309,SAC,@,NOH,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
24,24,,2003-12-19,26-310,SAC,@,ATL,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
25,25,6,2003-12-21,26-312,SAC,,POR,W (+19),0,1:15,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,+4,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
26,26,,2003-12-23,26-314,SAC,,MEM,W (+17),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
27,27,,2003-12-25,26-316,SAC,,DAL,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
28,28,,2003-12-26,26-317,SAC,@,GSW,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
29,29,,2003-12-28,26-319,SAC,,UTA,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
30,30,,2004-01-03,26-325,SAC,@,LAC,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
31,31,7,2004-01-04,26-326,SAC,,SEA,W (+31),0,7:18,2,4,.500,0,0,,0,0,,0,2,2,0,0,1,2,2,4,0.5,-1,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
32,32,8,2004-01-06,26-328,SAC,,ATL,W (+16),0,1:33,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+2,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
33,33,9,2004-01-07,26-329,SAC,@,SEA,L (-11),0,3:52,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,0,1,2,1.9,+10,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
34,34,,2004-01-09,26-331,SAC,@,PHO,W (+20),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
35,35,,2004-01-11,26-333,SAC,,DEN,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
36,36,,2004-01-13,26-335,SAC,,MIA,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,https://www.basketball-reference.com/players/a/smithja01/gamelog/2004,smithja01,2004
